Kmeans, 2,40,ip,16,D,96,pts,per,load,1,op,1, 94036, 1
Kmeans, 1536,20,pts,per,ld,1,ip,16,D,96,op,1, 35733587, 1
Kmeans, 50,1536,ip,16,numcents,1,D,96,op,1, 5472748, 1
Kmeans, 50,1536,pts,per,ld,384,ip,16,numcents,1,D,96,op,1, 4075516, 1
