BlackScholes, 98304,ip,16,ts,2048,op,2, 59626, 1

BlackScholes, 98304,ip,16,ts,4096,op,2, 56672, 1

BlackScholes, 1966080,ip,16,ts,8192,op,2, 1112672, 1

