SGD, 5,38400,0d0001,ip,16,ts,16,D,16,op,2, 12257002, 1
SGD, 30,38400,0d0001,ip,16,ts,384,D,16,op,1, 69993807, 1
SGD, 40,32,0d0001,ip,16,ts,16,D,16,op,12, 83262, 1
SGD, 1,7680,0d0001,ip,16,fpga,true,novcd,ts,192,D,768,op,2, 827408, 1
