DotProduct, 768000,ip,16,ts,1920,op,4, 149396, 0
DotProduct, 768000,ip,16,ts,1920,op,8, 136978, 0
DotProduct, 768000,ip,16,ts,3200,op,10, 129916, 0
DotProduct, 768000,ip,16,ts,1920,op,10, 134227, 0
DotProduct, 768000,ip,16,ts,3840,op,10, 127643, 0
DotProduct, 768000,ip,16,ts,3200,op,12, 127971, 0
DotProduct, 768000,ip,16,ts,2560,op,10, 130547, 0
